Country,Date,Mobility_Type,Percent_Change,Change
Slovakia,2020-10-11,Parks,-18,30.857142857142858
Slovakia,2020-10-12,Parks,-17,25.571428571428573
Slovakia,2020-10-13,Parks,-25,14.428571428571429
Slovakia,2020-10-14,Parks,-25,8.285714285714286
Slovakia,2020-10-15,Parks,0,4.714285714285714
Slovakia,2020-10-16,Parks,-21,-6.428571428571429
Slovakia,2020-10-17,Parks,-22,-18.285714285714285
Slovakia,2020-10-18,Parks,13,-13.857142857142858
Slovakia,2020-10-19,Parks,7,-10.428571428571429
Slovakia,2020-10-20,Parks,26,-3.142857142857143
Slovakia,2020-10-21,Parks,20,3.2857142857142856
Slovakia,2020-10-22,Parks,31,7.714285714285714
Slovakia,2020-10-23,Parks,36,15.857142857142858
Slovakia,2020-10-24,Parks,-30,14.714285714285714
Slovakia,2020-10-25,Parks,-12,11.142857142857142
Slovakia,2020-10-26,Parks,-9,8.857142857142858
Slovakia,2020-10-27,Parks,10,6.571428571428571
Slovakia,2020-10-28,Parks,13,5.571428571428571
Slovakia,2020-10-29,Parks,-28,-2.857142857142857
Slovakia,2020-10-30,Parks,-30,-12.285714285714286
Slovakia,2020-10-31,Parks,-9,-9.285714285714286
Slovakia,2020-11-01,Parks,-4,-8.142857142857142
Slovakia,2020-11-02,Parks,-16,-9.142857142857142
Slovakia,2020-11-03,Parks,7,-9.571428571428571
Slovakia,2020-11-04,Parks,-22,-14.571428571428571
Slovakia,2020-11-05,Parks,-7,-11.571428571428571
Slovakia,2020-11-06,Parks,8,-6.142857142857143
Slovakia,2020-11-07,Parks,22,-1.7142857142857142
Slovakia,2020-11-08,Parks,37,4.142857142857143
Slovakia,2020-11-09,Parks,4,7
Slovakia,2020-11-10,Parks,3,6.428571428571429
Slovakia,2020-11-11,Parks,-4,9
Slovakia,2020-11-12,Parks,-15,7.857142857142857
Slovakia,2020-11-13,Parks,-6,5.857142857142857
Slovakia,2020-11-14,Parks,-7,1.7142857142857142
Slovakia,2020-11-15,Parks,1,-3.4285714285714284
Slovakia,2020-11-16,Parks,3,-3.5714285714285716
Slovakia,2020-11-17,Parks,117,12.714285714285714
Slovakia,2020-11-18,Parks,10,14.714285714285714
Slovakia,2020-11-19,Parks,-13,15
Slovakia,2020-11-20,Parks,-6,15
Slovakia,2020-11-21,Parks,17,18.428571428571427
Slovakia,2020-11-22,Parks,15,20.428571428571427
Slovakia,2020-11-23,Parks,-12,18.285714285714285
Slovakia,2020-11-24,Parks,0,1.5714285714285714
Slovakia,2020-11-25,Parks,-2,-0.14285714285714285
Slovakia,2020-11-26,Parks,-8,0.5714285714285714
Slovakia,2020-11-27,Parks,-3,1
Slovakia,2020-11-28,Parks,-5,-2.142857142857143
Slovakia,2020-11-29,Parks,3,-3.857142857142857
Slovakia,2020-11-30,Parks,2,-1.8571428571428572
Slovakia,2020-12-01,Parks,1,-1.7142857142857142
Slovakia,2020-12-02,Parks,1,-1.2857142857142858
Slovakia,2020-12-03,Parks,-13,-2
Slovakia,2020-12-04,Parks,-2,-1.8571428571428572
Austria,2020-02-15,Transit stations,13,0.7142857142857143
Austria,2020-02-16,Transit stations,12,2
Austria,2020-02-17,Transit stations,3,2.142857142857143
Austria,2020-02-18,Transit stations,2,2.2857142857142856
Austria,2020-02-19,Transit stations,-1,2
Austria,2020-02-20,Transit stations,2,4.142857142857143
Austria,2020-02-21,Transit stations,-2,4.142857142857143
Austria,2020-02-22,Transit stations,14,4.285714285714286
Austria,2020-02-23,Transit stations,5,3.2857142857142856
Austria,2020-02-24,Transit stations,3,3.2857142857142856
Austria,2020-02-25,Transit stations,7,4
Austria,2020-02-26,Transit stations,-2,3.857142857142857
Austria,2020-02-27,Transit stations,0,3.5714285714285716
Austria,2020-02-28,Transit stations,-2,3.5714285714285716
Austria,2020-02-29,Transit stations,0,1.5714285714285714
Austria,2020-03-01,Transit stations,1,1
Austria,2020-03-02,Transit stations,1,0.7142857142857143
Austria,2020-03-03,Transit stations,-3,-0.7142857142857143
Austria,2020-03-04,Transit stations,0,-0.42857142857142855
Austria,2020-03-05,Transit stations,0,-0.42857142857142855
Austria,2020-03-06,Transit stations,-2,-0.42857142857142855
Austria,2020-03-07,Transit stations,-3,-0.8571428571428571
Austria,2020-03-08,Transit stations,5,-0.2857142857142857
Austria,2020-03-09,Transit stations,-3,-0.8571428571428571
Austria,2020-03-10,Transit stations,-3,-0.8571428571428571
Austria,2020-03-11,Transit stations,-8,-2
Austria,2020-03-12,Transit stations,-9,-3.2857142857142856
Austria,2020-03-13,Transit stations,-20,-5.857142857142857
Austria,2020-03-14,Transit stations,-34,-10.285714285714286
Austria,2020-03-15,Transit stations,-43,-17.142857142857142
Austria,2020-03-16,Transit stations,-56,-24.714285714285715
Austria,2020-03-17,Transit stations,-66,-33.714285714285715
Austria,2020-03-18,Transit stations,-65,-41.857142857142854
Austria,2020-03-19,Transit stations,-67,-50.142857142857146
Austria,2020-03-20,Transit stations,-68,-57
Austria,2020-03-21,Transit stations,-75,-62.857142857142854
Austria,2020-03-22,Transit stations,-76,-67.57142857142857
Austria,2020-03-23,Transit stations,-71,-69.71428571428571
Austria,2020-03-24,Transit stations,-71,-70.42857142857143
Austria,2020-03-25,Transit stations,-73,-71.57142857142857
Austria,2020-03-26,Transit stations,-72,-72.28571428571429
Austria,2020-03-27,Transit stations,-70,-72.57142857142857
Austria,2020-03-28,Transit stations,-66,-71.28571428571429
Austria,2020-03-29,Transit stations,-71,-70.57142857142857
Austria,2020-03-30,Transit stations,-71,-70.57142857142857
Austria,2020-03-31,Transit stations,-69,-70.28571428571429
Austria,2020-04-01,Transit stations,-67,-69.42857142857143
Austria,2020-04-02,Transit stations,-68,-68.85714285714286
Austria,2020-04-03,Transit stations,-69,-68.71428571428571
Austria,2020-04-04,Transit stations,-67,-68.85714285714286
Austria,2020-04-05,Transit stations,-64,-67.85714285714286
Austria,2020-04-06,Transit stations,-64,-66.85714285714286
Austria,2020-04-07,Transit stations,-63,-66
Austria,2020-04-08,Transit stations,-63,-65.42857142857143
Austria,2020-04-09,Transit stations,-63,-64.71428571428571
Austria,2020-04-10,Transit stations,-66,-64.28571428571429
Austria,2020-04-11,Transit stations,-62,-63.57142857142857
Austria,2020-04-12,Transit stations,-63,-63.42857142857143
Austria,2020-04-13,Transit stations,-78,-65.42857142857143
Austria,2020-04-14,Transit stations,-62,-65.28571428571429
Austria,2020-04-15,Transit stations,-58,-64.57142857142857
Austria,2020-04-16,Transit stations,-57,-63.714285714285715
Austria,2020-04-17,Transit stations,-58,-62.57142857142857
Austria,2020-04-18,Transit stations,-54,-61.42857142857143
Austria,2020-04-19,Transit stations,-66,-61.857142857142854
Austria,2020-04-20,Transit stations,-56,-58.714285714285715
Austria,2020-04-21,Transit stations,-54,-57.57142857142857
Austria,2020-04-22,Transit stations,-54,-57
Austria,2020-04-23,Transit stations,-54,-56.57142857142857
Austria,2020-04-24,Transit stations,-56,-56.285714285714285
Austria,2020-04-25,Transit stations,-52,-56
Austria,2020-04-26,Transit stations,-50,-53.714285714285715
Austria,2020-04-27,Transit stations,-52,-53.142857142857146
Austria,2020-04-28,Transit stations,-50,-52.57142857142857
Austria,2020-04-29,Transit stations,-55,-52.714285714285715
Austria,2020-04-30,Transit stations,-49,-52
Austria,2020-05-01,Transit stations,-66,-53.42857142857143
Austria,2020-05-02,Transit stations,-44,-52.285714285714285
Austria,2020-05-03,Transit stations,-49,-52.142857142857146
Austria,2020-05-04,Transit stations,-43,-50.857142857142854
Austria,2020-05-05,Transit stations,-46,-50.285714285714285
Austria,2020-05-06,Transit stations,-43,-48.57142857142857
Austria,2020-05-07,Transit stations,-41,-47.42857142857143
Austria,2020-05-08,Transit stations,-41,-43.857142857142854
Austria,2020-05-09,Transit stations,-35,-42.57142857142857
Austria,2020-05-10,Transit stations,-39,-41.142857142857146
Austria,2020-05-11,Transit stations,-43,-41.142857142857146
Austria,2020-05-12,Transit stations,-41,-40.42857142857143
Austria,2020-05-13,Transit stations,-43,-40.42857142857143
Austria,2020-05-14,Transit stations,-44,-40.857142857142854
Austria,2020-05-15,Transit stations,-47,-41.714285714285715
Austria,2020-05-16,Transit stations,-35,-41.714285714285715
Austria,2020-05-17,Transit stations,-31,-40.57142857142857
Austria,2020-05-18,Transit stations,-32,-39
Austria,2020-05-19,Transit stations,-33,-37.857142857142854
Austria,2020-05-20,Transit stations,-29,-35.857142857142854
Austria,2020-05-21,Transit stations,-52,-37
Austria,2020-05-22,Transit stations,-38,-35.714285714285715
Austria,2020-05-23,Transit stations,-41,-36.57142857142857
Austria,2020-05-24,Transit stations,-37,-37.42857142857143
Austria,2020-05-25,Transit stations,-37,-38.142857142857146
Austria,2020-05-26,Transit stations,-36,-38.57142857142857
Austria,2020-05-27,Transit stations,-30,-38.714285714285715
Austria,2020-05-28,Transit stations,-36,-36.42857142857143
Austria,2020-05-29,Transit stations,-33,-35.714285714285715
Austria,2020-05-30,Transit stations,-30,-34.142857142857146
Austria,2020-05-31,Transit stations,-45,-35.285714285714285
Austria,2020-06-01,Transit stations,-45,-36.42857142857143
Austria,2020-06-02,Transit stations,-27,-35.142857142857146
Austria,2020-06-03,Transit stations,-26,-34.57142857142857
Austria,2020-06-04,Transit stations,-25,-33
Austria,2020-06-05,Transit stations,-30,-32.57142857142857
Austria,2020-06-06,Transit stations,-22,-31.428571428571427
Austria,2020-06-07,Transit stations,-31,-29.428571428571427
Austria,2020-06-08,Transit stations,-28,-27
Austria,2020-06-09,Transit stations,-27,-27
Austria,2020-06-10,Transit stations,-24,-26.714285714285715
Austria,2020-06-11,Transit stations,-47,-29.857142857142858
Austria,2020-06-12,Transit stations,-29,-29.714285714285715
Austria,2020-06-13,Transit stations,-20,-29.428571428571427
Austria,2020-06-14,Transit stations,-33,-29.714285714285715
Austria,2020-06-15,Transit stations,-26,-29.428571428571427
Austria,2020-06-16,Transit stations,-22,-28.714285714285715
Austria,2020-06-17,Transit stations,-22,-28.428571428571427
Austria,2020-06-18,Transit stations,-24,-25.142857142857142
Austria,2020-06-19,Transit stations,-25,-24.571428571428573
Austria,2020-06-20,Transit stations,-30,-26
Austria,2020-06-21,Transit stations,-34,-26.142857142857142
Austria,2020-06-22,Transit stations,-22,-25.571428571428573
Austria,2020-06-23,Transit stations,-19,-25.142857142857142
Austria,2020-06-24,Transit stations,-20,-24.857142857142858
Austria,2020-06-25,Transit stations,-22,-24.571428571428573
Austria,2020-06-26,Transit stations,-21,-24
Austria,2020-06-27,Transit stations,-14,-21.714285714285715
Austria,2020-06-28,Transit stations,-11,-18.428571428571427
Austria,2020-06-29,Transit stations,-24,-18.714285714285715
Austria,2020-06-30,Transit stations,-16,-18.285714285714285
Austria,2020-07-01,Transit stations,-17,-17.857142857142858
Austria,2020-07-02,Transit stations,-18,-17.285714285714285
Austria,2020-07-03,Transit stations,-16,-16.571428571428573
Austria,2020-07-04,Transit stations,-9,-15.857142857142858
Austria,2020-07-05,Transit stations,-5,-15
Austria,2020-07-06,Transit stations,-19,-14.285714285714286
Austria,2020-07-07,Transit stations,-16,-14.285714285714286
Austria,2020-07-08,Transit stations,-17,-14.285714285714286
Austria,2020-07-09,Transit stations,-18,-14.285714285714286
Austria,2020-07-10,Transit stations,-19,-14.714285714285714
Austria,2020-07-11,Transit stations,-25,-17
Austria,2020-07-12,Transit stations,-5,-17
Austria,2020-07-13,Transit stations,-18,-16.857142857142858
Austria,2020-07-14,Transit stations,-17,-17
Austria,2020-07-15,Transit stations,-21,-17.571428571428573
Austria,2020-07-16,Transit stations,-24,-18.428571428571427
Austria,2020-07-17,Transit stations,-24,-19.142857142857142
Austria,2020-07-18,Transit stations,-19,-18.285714285714285
Austria,2020-07-19,Transit stations,-8,-18.714285714285715
Austria,2020-07-20,Transit stations,-18,-18.714285714285715
Austria,2020-07-21,Transit stations,-19,-19
Austria,2020-07-22,Transit stations,-20,-18.857142857142858
Austria,2020-07-23,Transit stations,-20,-18.285714285714285
Austria,2020-07-24,Transit stations,-24,-18.285714285714285
Austria,2020-07-25,Transit stations,-8,-16.714285714285715
Austria,2020-07-26,Transit stations,-7,-16.571428571428573
Austria,2020-07-27,Transit stations,-19,-16.714285714285715
Austria,2020-07-28,Transit stations,-21,-17
Austria,2020-07-29,Transit stations,-21,-17.142857142857142
Austria,2020-07-30,Transit stations,-20,-17.142857142857142
Austria,2020-07-31,Transit stations,-19,-16.428571428571427
Austria,2020-08-01,Transit stations,-4,-15.857142857142858
Austria,2020-08-02,Transit stations,-6,-15.714285714285714
Austria,2020-08-03,Transit stations,-25,-16.571428571428573
Austria,2020-08-04,Transit stations,-25,-17.142857142857142
Austria,2020-08-05,Transit stations,-22,-17.285714285714285
Austria,2020-08-06,Transit stations,-18,-17
Austria,2020-08-07,Transit stations,-19,-17
Austria,2020-08-08,Transit stations,-4,-17
Austria,2020-08-09,Transit stations,-1,-16.285714285714285
Austria,2020-08-10,Transit stations,-19,-15.428571428571429
Austria,2020-08-11,Transit stations,-21,-14.857142857142858
Austria,2020-08-12,Transit stations,-20,-14.571428571428571
Austria,2020-08-13,Transit stations,-23,-15.285714285714286
Austria,2020-08-14,Transit stations,-20,-15.428571428571429
Austria,2020-08-15,Transit stations,-12,-16.571428571428573
Austria,2020-08-16,Transit stations,-1,-16.571428571428573
Austria,2020-08-17,Transit stations,-20,-16.714285714285715
Austria,2020-08-18,Transit stations,-22,-16.857142857142858
Austria,2020-08-19,Transit stations,-20,-16.857142857142858
Austria,2020-08-20,Transit stations,-19,-16.285714285714285
Austria,2020-08-21,Transit stations,-20,-16.285714285714285
Austria,2020-08-22,Transit stations,-15,-16.714285714285715
Austria,2020-08-23,Transit stations,-4,-17.142857142857142
Austria,2020-08-24,Transit stations,-20,-17.142857142857142
Austria,2020-08-25,Transit stations,-18,-16.571428571428573
Austria,2020-08-26,Transit stations,-20,-16.571428571428573
Austria,2020-08-27,Transit stations,-19,-16.571428571428573
Austria,2020-08-28,Transit stations,-21,-16.714285714285715
Austria,2020-08-29,Transit stations,-16,-16.857142857142858
Austria,2020-08-30,Transit stations,-15,-18.428571428571427
Austria,2020-08-31,Transit stations,-21,-18.571428571428573
Austria,2020-09-01,Transit stations,-24,-19.428571428571427
Austria,2020-09-02,Transit stations,-20,-19.428571428571427
Austria,2020-09-03,Transit stations,-18,-19.285714285714285
Austria,2020-09-04,Transit stations,-18,-18.857142857142858
Austria,2020-09-05,Transit stations,-7,-17.571428571428573
Austria,2020-09-06,Transit stations,-20,-18.285714285714285
Austria,2020-09-07,Transit stations,-18,-17.857142857142858
Austria,2020-09-08,Transit stations,-13,-16.285714285714285
Austria,2020-09-09,Transit stations,-13,-15.285714285714286
Austria,2020-09-10,Transit stations,-15,-14.857142857142858
Austria,2020-09-11,Transit stations,-14,-14.285714285714286
Austria,2020-09-12,Transit stations,-8,-14.428571428571429
Austria,2020-09-13,Transit stations,-2,-11.857142857142858
Austria,2020-09-14,Transit stations,-12,-11
Austria,2020-09-15,Transit stations,-10,-10.571428571428571
Austria,2020-09-16,Transit stations,-12,-10.428571428571429
Austria,2020-09-17,Transit stations,-15,-10.428571428571429
Austria,2020-09-18,Transit stations,-14,-10.428571428571429
Austria,2020-09-19,Transit stations,-14,-11.285714285714286
Austria,2020-09-20,Transit stations,-8,-12.142857142857142
Austria,2020-09-21,Transit stations,-15,-12.571428571428571
Austria,2020-09-22,Transit stations,-14,-13.142857142857142
Austria,2020-09-23,Transit stations,-17,-13.857142857142858
Austria,2020-09-24,Transit stations,-15,-13.857142857142858
Austria,2020-09-25,Transit stations,-23,-15.142857142857142
Austria,2020-09-26,Transit stations,-31,-17.571428571428573
Austria,2020-09-27,Transit stations,-17,-18.857142857142858
Austria,2020-09-28,Transit stations,-21,-19.714285714285715
Austria,2020-09-29,Transit stations,-19,-20.428571428571427
Austria,2020-09-30,Transit stations,-17,-20.428571428571427
Austria,2020-10-01,Transit stations,-16,-20.571428571428573
Austria,2020-10-02,Transit stations,-17,-19.714285714285715
Austria,2020-10-03,Transit stations,-23,-18.571428571428573
Austria,2020-10-04,Transit stations,-12,-17.857142857142858
Austria,2020-10-05,Transit stations,-17,-17.285714285714285
Austria,2020-10-06,Transit stations,-14,-16.571428571428573
Austria,2020-10-07,Transit stations,-18,-16.714285714285715
Austria,2020-10-08,Transit stations,-17,-16.857142857142858
Austria,2020-10-09,Transit stations,-16,-16.714285714285715
Austria,2020-10-10,Transit stations,-26,-17.142857142857142
Austria,2020-10-11,Transit stations,-32,-20
Austria,2020-10-12,Transit stations,-20,-20.428571428571427
Austria,2020-10-13,Transit stations,-22,-21.571428571428573
Austria,2020-10-14,Transit stations,-20,-21.857142857142858
Austria,2020-10-15,Transit stations,-20,-22.285714285714285
Austria,2020-10-16,Transit stations,-24,-23.428571428571427
Austria,2020-10-17,Transit stations,-31,-24.142857142857142
Austria,2020-10-18,Transit stations,-25,-23.142857142857142
Austria,2020-10-19,Transit stations,-20,-23.142857142857142
Austria,2020-10-20,Transit stations,-20,-22.857142857142858
Austria,2020-10-21,Transit stations,-19,-22.714285714285715
Austria,2020-10-22,Transit stations,-18,-22.428571428571427
Austria,2020-10-23,Transit stations,-21,-22
Austria,2020-10-24,Transit stations,-31,-22
Austria,2020-10-25,Transit stations,-25,-22
Austria,2020-10-26,Transit stations,-52,-26.571428571428573
Austria,2020-10-27,Transit stations,-27,-27.571428571428573
Austria,2020-10-28,Transit stations,-26,-28.571428571428573
Austria,2020-10-29,Transit stations,-33,-30.714285714285715
Austria,2020-10-30,Transit stations,-34,-32.57142857142857
Austria,2020-10-31,Transit stations,-28,-32.142857142857146
Austria,2020-11-01,Transit stations,-32,-33.142857142857146
Austria,2020-11-02,Transit stations,-31,-30.142857142857142
Austria,2020-11-03,Transit stations,-43,-32.42857142857143
Austria,2020-11-04,Transit stations,-39,-34.285714285714285
Austria,2020-11-05,Transit stations,-37,-34.857142857142854
Austria,2020-11-06,Transit stations,-38,-35.42857142857143
Austria,2020-11-07,Transit stations,-42,-37.42857142857143
Austria,2020-11-08,Transit stations,-45,-39.285714285714285
Austria,2020-11-09,Transit stations,-37,-40.142857142857146
Austria,2020-11-10,Transit stations,-36,-39.142857142857146
Austria,2020-11-11,Transit stations,-36,-38.714285714285715
Austria,2020-11-12,Transit stations,-37,-38.714285714285715
Austria,2020-11-13,Transit stations,-38,-38.714285714285715
Austria,2020-11-14,Transit stations,-42,-38.714285714285715
Austria,2020-11-15,Transit stations,-45,-38.714285714285715
Austria,2020-11-16,Transit stations,-33,-38.142857142857146
Austria,2020-11-17,Transit stations,-51,-40.285714285714285
Austria,2020-11-18,Transit stations,-49,-42.142857142857146
Austria,2020-11-19,Transit stations,-53,-44.42857142857143
Austria,2020-11-20,Transit stations,-54,-46.714285714285715
Austria,2020-11-21,Transit stations,-56,-48.714285714285715
Austria,2020-11-22,Transit stations,-52,-49.714285714285715
Austria,2020-11-23,Transit stations,-51,-52.285714285714285
Austria,2020-11-24,Transit stations,-50,-52.142857142857146
Austria,2020-11-25,Transit stations,-51,-52.42857142857143
Austria,2020-11-26,Transit stations,-51,-52.142857142857146
Austria,2020-11-27,Transit stations,-53,-52
Austria,2020-11-28,Transit stations,-56,-52
Austria,2020-11-29,Transit stations,-51,-51.857142857142854
Austria,2020-11-30,Transit stations,-47,-51.285714285714285
Austria,2020-12-01,Transit stations,-48,-51
Austria,2020-12-02,Transit stations,-49,-50.714285714285715
Austria,2020-12-03,Transit stations,-46,-50
Austria,2020-12-04,Transit stations,-49,-49.42857142857143
Belgium,2020-02-15,Transit stations,9,-40.142857142857146
Belgium,2020-02-16,Transit stations,-3,-33.285714285714285
Belgium,2020-02-17,Transit stations,4,-26
Belgium,2020-02-18,Transit stations,6,-18.285714285714285
Belgium,2020-02-19,Transit stations,5,-10.571428571428571
Belgium,2020-02-20,Transit stations,3,-3.5714285714285716
Belgium,2020-02-21,Transit stations,7,4.428571428571429
Belgium,2020-02-22,Transit stations,2,3.4285714285714284
Belgium,2020-02-23,Transit stations,-2,3.5714285714285716
Belgium,2020-02-24,Transit stations,-11,1.4285714285714286
Belgium,2020-02-25,Transit stations,-8,-0.5714285714285714
Belgium,2020-02-26,Transit stations,-11,-2.857142857142857
Belgium,2020-02-27,Transit stations,-15,-5.428571428571429
Belgium,2020-02-28,Transit stations,-10,-7.857142857142857
Belgium,2020-02-29,Transit stations,-2,-8.428571428571429
Belgium,2020-03-01,Transit stations,5,-7.428571428571429
Belgium,2020-03-02,Transit stations,0,-5.857142857142857
Belgium,2020-03-03,Transit stations,1,-4.571428571428571
Belgium,2020-03-04,Transit stations,1,-2.857142857142857
Belgium,2020-03-05,Transit stations,-2,-1
Belgium,2020-03-06,Transit stations,3,0.8571428571428571
Belgium,2020-03-07,Transit stations,8,2.2857142857142856
